sys_id,property_sys_id,as_of_date,unit_type,bath_count,units_count,avg_unit_sqft,market_rent_ask_usd,effective_rent_usd,rent_per_sqft_usd,occupied_units,leased_units,concession_months,parking_premium_usd,notes,source,ingested_at,quality_flag
MIX-PROP-000035-2br,PROP-000035,2025-08-31,2br,1.0,14,990.4,2885.67,2867.19,2.9,13,13,0.24,111.74,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000035-3br,PROP-000035,2025-08-31,3br,1.5,1,1234.3,3221.3,3192.54,2.59,1,1,0.72,131.8,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000036-studio,PROP-000036,2025-08-31,studio,1.0,44,522.1,1781.9,1707.82,3.27,42,41,0.38,154.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000036-1br,PROP-000036,2025-08-31,1br,1.0,51,726.8,2115.7,2042.69,2.81,48,48,0.42,225.79,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000036-2br,PROP-000036,2025-08-31,2br,1.5,46,1125.5,2377.87,2327.74,2.07,44,43,0.54,119.36,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000036-3br,PROP-000036,2025-08-31,3br,1.0,13,1174.8,2611.15,2569.04,2.19,12,12,0.86,111.16,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000037-studio,PROP-000037,2025-08-31,studio,1.0,7,436.0,2496.08,2465.36,5.66,7,7,1.38,48.56,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000037-1br,PROP-000037,2025-08-31,1br,1.0,15,830.1,2776.27,2673.15,3.22,14,14,0.65,96.28,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000037-2br,PROP-000037,2025-08-31,2br,2.0,8,910.6,3103.34,3017.15,3.31,8,8,1.05,142.34,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000038-studio,PROP-000038,2025-08-31,studio,1.0,47,588.7,2310.93,2228.83,3.79,45,44,0.56,110.46,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000038-1br,PROP-000038,2025-08-31,1br,1.0,145,694.7,2661.1,2526.76,3.64,138,136,0.54,61.84,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000038-2br,PROP-000038,2025-08-31,2br,1.5,106,1063.9,2986.39,2837.33,2.67,101,99,0.09,57.83,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000038-3br,PROP-000038,2025-08-31,3br,2.0,27,1237.7,3343.38,3279.81,2.65,26,25,0.0,130.71,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000039-studio,PROP-000039,2025-08-31,studio,1.0,1,473.9,2086.95,2008.0,4.24,1,1,0.47,153.99,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000039-1br,PROP-000039,2025-08-31,1br,1.0,16,744.5,2412.29,2381.08,3.2,15,15,0.26,84.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000039-2br,PROP-000039,2025-08-31,2br,1.0,9,1077.4,2637.3,2557.19,2.37,9,9,0.06,153.59,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000039-3br,PROP-000039,2025-08-31,3br,1.0,4,1375.2,2947.34,2890.17,2.1,4,4,0.59,167.02,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000040-studio,PROP-000040,2025-08-31,studio,1.0,28,548.5,1763.3,1678.81,3.06,27,26,1.25,86.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000040-1br,PROP-000040,2025-08-31,1br,1.0,148,737.1,2194.43,2039.87,2.77,142,140,0.32,175.08,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000040-2br,PROP-000040,2025-08-31,2br,1.5,101,1028.1,2388.68,2326.54,2.26,97,96,0.22,166.09,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000040-3br,PROP-000040,2025-08-31,3br,1.5,25,1050.0,2686.8,2547.97,2.43,24,24,0.1,177.7,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000041-studio,PROP-000041,2025-08-31,studio,1.0,26,443.3,1682.89,1607.58,3.63,24,24,0.38,65.86,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000041-1br,PROP-000041,2025-08-31,1br,1.0,106,661.2,2007.74,1993.94,3.02,100,99,0.0,163.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000041-2br,PROP-000041,2025-08-31,2br,2.0,85,931.2,2338.07,2211.17,2.37,80,79,0.17,223.35,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000041-3br,PROP-000041,2025-08-31,3br,1.0,32,1311.5,2690.62,2644.04,2.02,30,29,0.85,156.66,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000042-studio,PROP-000042,2025-08-31,studio,1.0,21,552.0,1648.35,1620.59,2.94,20,19,0.08,81.76,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000042-1br,PROP-000042,2025-08-31,1br,1.0,61,725.6,1851.68,1778.82,2.45,57,56,0.64,72.91,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000042-2br,PROP-000042,2025-08-31,2br,1.5,67,1128.0,2205.73,2115.74,1.88,63,62,0.23,128.87,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000042-3br,PROP-000042,2025-08-31,3br,2.0,10,1306.8,2570.15,2514.06,1.92,9,9,0.29,101.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000043-studio,PROP-000043,2025-08-31,studio,1.0,23,570.4,2609.97,2492.98,4.37,22,21,0.38,91.5,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000043-1br,PROP-000043,2025-08-31,1br,1.0,57,696.8,2765.71,2751.81,3.95,54,52,0.39,176.65,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000043-2br,PROP-000043,2025-08-31,2br,1.5,51,1079.2,3071.75,2929.71,2.71,48,47,0.0,168.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000043-3br,PROP-000043,2025-08-31,3br,2.0,6,1402.5,3543.26,3437.37,2.45,6,6,0.59,107.6,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000044-studio,PROP-000044,2025-08-31,studio,1.0,16,514.3,2799.86,2682.63,5.22,15,15,0.75,118.08,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000044-1br,PROP-000044,2025-08-31,1br,1.0,50,825.7,2970.29,2804.59,3.4,47,46,0.0,119.89,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000044-2br,PROP-000044,2025-08-31,2br,2.0,34,1141.8,3325.65,3236.39,2.83,32,31,0.62,137.64,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000044-3br,PROP-000044,2025-08-31,3br,2.0,2,1191.7,3779.85,3627.07,3.04,2,2,0.59,137.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000045-studio,PROP-000045,2025-08-31,studio,1.0,17,518.6,1710.4,1652.09,3.19,15,15,0.0,157.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000045-1br,PROP-000045,2025-08-31,1br,1.0,74,814.2,1931.02,1841.34,2.26,67,65,0.42,101.4,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000045-2br,PROP-000045,2025-08-31,2br,1.0,45,913.8,2350.63,2235.65,2.45,41,40,0.05,158.67,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000045-3br,PROP-000045,2025-08-31,3br,2.0,4,1316.3,2670.9,2610.16,1.98,4,4,0.0,79.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000046-studio,PROP-000046,2025-08-31,studio,1.0,5,516.7,1889.83,1848.41,3.58,5,5,0.83,106.1,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000046-1br,PROP-000046,2025-08-31,1br,1.0,18,701.9,2110.4,2016.64,2.87,17,17,0.0,193.51,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000046-2br,PROP-000046,2025-08-31,2br,1.0,18,1078.2,2550.58,2472.29,2.29,17,17,0.39,170.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000046-3br,PROP-000046,2025-08-31,3br,1.5,2,1271.1,2828.97,2786.41,2.19,2,2,0.0,86.32,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000047-studio,PROP-000047,2025-08-31,studio,1.0,32,522.5,2753.68,2674.19,5.12,30,30,1.0,108.57,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000047-1br,PROP-000047,2025-08-31,1br,1.0,86,788.9,3013.2,2952.98,3.74,82,80,0.68,118.33,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000047-2br,PROP-000047,2025-08-31,2br,1.0,61,1013.9,3377.58,3276.09,3.23,58,57,0.15,97.91,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000047-3br,PROP-000047,2025-08-31,3br,1.5,4,1210.6,3712.09,3631.32,3.0,4,4,0.61,114.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000048-studio,PROP-000048,2025-08-31,studio,1.0,23,523.9,2301.6,2280.18,4.35,22,21,0.55,61.17,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000048-1br,PROP-000048,2025-08-31,1br,1.0,78,846.2,2589.86,2482.77,2.93,74,72,1.03,153.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000048-2br,PROP-000048,2025-08-31,2br,1.0,55,988.6,2859.87,2844.09,2.88,52,51,0.24,130.23,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000048-3br,PROP-000048,2025-08-31,3br,1.5,8,1275.9,3248.42,3102.96,2.43,8,7,0.61,250.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000049-studio,PROP-000049,2025-08-31,studio,1.0,18,500.8,2041.29,1985.47,3.96,17,16,0.0,137.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000049-1br,PROP-000049,2025-08-31,1br,1.0,87,765.4,2296.24,2258.69,2.95,82,79,0.32,101.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000049-2br,PROP-000049,2025-08-31,2br,1.5,57,995.6,2664.8,2586.17,2.6,53,52,0.0,126.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000049-3br,PROP-000049,2025-08-31,3br,1.0,9,1327.2,2924.46,2815.13,2.12,8,8,0.66,142.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000050-studio,PROP-000050,2025-08-31,studio,1.0,18,531.4,2548.72,2456.24,4.62,17,16,0.55,144.35,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000050-1br,PROP-000050,2025-08-31,1br,1.0,49,830.4,2844.69,2713.88,3.27,46,45,0.52,94.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000050-2br,PROP-000050,2025-08-31,2br,1.5,53,1078.7,3134.47,3059.59,2.84,50,49,0.59,116.33,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000050-3br,PROP-000050,2025-08-31,3br,2.0,3,1133.0,3490.53,3368.07,2.97,3,3,0.96,164.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000051-studio,PROP-000051,2025-08-31,studio,1.0,18,498.8,2106.13,2047.34,4.1,17,17,0.12,74.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000051-1br,PROP-000051,2025-08-31,1br,1.0,87,825.9,2255.44,2206.86,2.67,83,81,0.88,91.66,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000051-2br,PROP-000051,2025-08-31,2br,2.0,90,1200.0,2629.68,2468.73,2.06,86,84,0.0,153.1,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000051-3br,PROP-000051,2025-08-31,3br,1.5,15,1155.8,3109.31,3074.07,2.66,14,14,0.85,133.38,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000052-studio,PROP-000052,2025-08-31,studio,1.0,17,546.2,1807.06,1714.34,3.14,16,16,1.01,101.31,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000052-1br,PROP-000052,2025-08-31,1br,1.0,29,673.8,1934.38,1845.61,2.74,27,27,1.55,98.07,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000052-2br,PROP-000052,2025-08-31,2br,1.5,28,850.0,2341.88,2305.92,2.71,26,26,0.0,148.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000053-studio,PROP-000053,2025-08-31,studio,1.0,19,516.5,2173.39,2077.13,4.02,18,18,1.09,154.08,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000053-1br,PROP-000053,2025-08-31,1br,1.0,48,737.6,2466.01,2399.65,3.25,45,44,0.19,88.8,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000053-2br,PROP-000053,2025-08-31,2br,1.5,41,1047.1,2837.71,2816.17,2.69,39,38,0.69,48.4,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000053-3br,PROP-000053,2025-08-31,3br,1.0,4,1261.6,3148.8,3018.98,2.39,4,4,0.35,129.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000054-studio,PROP-000054,2025-08-31,studio,1.0,25,541.2,1712.29,1642.62,3.04,24,23,0.57,147.03,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000054-1br,PROP-000054,2025-08-31,1br,1.0,68,726.1,1966.48,1928.9,2.66,64,63,0.43,81.25,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000054-2br,PROP-000054,2025-08-31,2br,1.5,53,1166.8,2308.93,2259.21,1.94,50,50,0.28,177.43,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000054-3br,PROP-000054,2025-08-31,3br,2.0,11,1050.0,2668.92,2564.74,2.44,10,10,0.32,131.47,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000055-studio,PROP-000055,2025-08-31,studio,1.0,8,568.6,1680.96,1640.73,2.89,8,7,0.2,151.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000055-1br,PROP-000055,2025-08-31,1br,1.0,52,738.8,1870.61,1815.79,2.46,49,48,0.71,154.59,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000055-2br,PROP-000055,2025-08-31,2br,2.0,22,957.3,2250.54,2202.69,2.3,21,20,0.54,172.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000055-3br,PROP-000055,2025-08-31,3br,1.5,2,1327.0,2571.9,2551.38,1.92,2,2,0.83,82.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000056-studio,PROP-000056,2025-08-31,studio,1.0,28,600.0,1781.08,1673.73,2.79,26,26,0.61,128.26,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000056-1br,PROP-000056,2025-08-31,1br,1.0,107,870.8,2060.33,1983.58,2.28,101,100,0.58,98.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000056-2br,PROP-000056,2025-08-31,2br,1.0,60,957.2,2353.43,2243.48,2.34,57,56,0.32,137.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000056-3br,PROP-000056,2025-08-31,3br,2.0,11,1374.7,2766.43,2669.11,1.94,10,10,0.0,166.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000057-studio,PROP-000057,2025-08-31,studio,1.0,2,525.6,2164.59,2114.19,4.02,2,2,0.11,145.7,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000057-1br,PROP-000057,2025-08-31,1br,1.0,13,770.6,2279.45,2172.79,2.82,12,12,0.62,98.98,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000057-2br,PROP-000057,2025-08-31,2br,1.0,10,1092.3,2708.44,2653.82,2.43,9,9,0.1,193.85,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000057-3br,PROP-000057,2025-08-31,3br,2.0,5,1237.7,2971.99,2914.21,2.35,5,5,0.48,49.92,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000058-studio,PROP-000058,2025-08-31,studio,1.0,5,514.8,1488.64,1438.55,2.79,5,5,0.33,96.49,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000058-1br,PROP-000058,2025-08-31,1br,1.0,32,735.2,1698.07,1625.37,2.21,30,30,0.82,84.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000058-2br,PROP-000058,2025-08-31,2br,2.0,16,903.9,2039.67,1980.63,2.19,15,15,0.58,54.34,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000058-3br,PROP-000058,2025-08-31,3br,2.0,9,1050.0,2361.73,2274.61,2.17,9,8,0.63,92.11,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000059-studio,PROP-000059,2025-08-31,studio,1.0,22,546.7,2577.98,2499.41,4.57,21,20,0.0,158.7,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000059-1br,PROP-000059,2025-08-31,1br,1.0,114,719.4,2783.65,2654.3,3.69,107,105,1.2,146.35,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000059-2br,PROP-000059,2025-08-31,2br,1.0,97,1090.9,3088.06,2943.16,2.7,91,90,0.05,124.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000059-3br,PROP-000059,2025-08-31,3br,1.5,10,1265.3,3386.85,3292.5,2.6,9,9,0.0,166.1,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000060-studio,PROP-000060,2025-08-31,studio,1.0,10,545.0,1290.08,1213.07,2.23,9,9,0.64,179.02,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000060-1br,PROP-000060,2025-08-31,1br,1.0,45,700.6,1499.23,1443.22,2.06,42,41,0.36,188.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000060-2br,PROP-000060,2025-08-31,2br,1.5,33,1066.4,1891.4,1794.73,1.68,31,30,0.99,167.38,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000060-3br,PROP-000060,2025-08-31,3br,2.0,11,1187.7,2263.91,2224.15,1.87,10,10,0.49,130.3,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000061-studio,PROP-000061,2025-08-31,studio,1.0,5,499.7,1820.93,1723.69,3.45,5,5,0.62,191.97,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000061-1br,PROP-000061,2025-08-31,1br,1.0,17,807.6,2095.9,2030.94,2.51,16,16,0.0,131.71,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000061-2br,PROP-000061,2025-08-31,2br,1.0,17,996.5,2448.08,2382.81,2.39,16,16,0.47,25.57,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000061-3br,PROP-000061,2025-08-31,3br,2.0,5,1309.3,2751.14,2633.32,2.01,5,5,0.55,72.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000062-studio,PROP-000062,2025-08-31,studio,1.0,25,487.9,2180.54,2152.53,4.41,23,23,0.88,166.19,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000062-1br,PROP-000062,2025-08-31,1br,1.0,112,770.0,2369.83,2313.28,3.0,105,104,0.02,99.61,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000062-2br,PROP-000062,2025-08-31,2br,1.0,48,1008.1,2662.5,2555.35,2.53,45,44,0.83,85.2,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000062-3br,PROP-000062,2025-08-31,3br,2.0,14,1081.9,3070.62,2912.46,2.69,13,13,0.23,127.56,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000063-studio,PROP-000063,2025-08-31,studio,1.0,3,588.1,1542.79,1480.32,2.52,3,3,1.24,114.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000063-1br,PROP-000063,2025-08-31,1br,1.0,16,713.3,1873.15,1822.58,2.56,15,14,0.95,134.17,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000063-2br,PROP-000063,2025-08-31,2br,1.0,12,1101.4,2251.31,2210.22,2.01,11,11,0.0,149.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000063-3br,PROP-000063,2025-08-31,3br,1.5,1,1200.2,2649.63,2625.51,2.19,1,1,0.88,133.32,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000064-studio,PROP-000064,2025-08-31,studio,1.0,54,427.1,2306.78,2230.41,5.22,51,51,0.84,73.2,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000064-1br,PROP-000064,2025-08-31,1br,1.0,75,737.4,2536.25,2515.1,3.41,71,69,1.09,119.57,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000064-2br,PROP-000064,2025-08-31,2br,1.5,50,948.0,2966.47,2853.5,3.01,47,46,0.03,94.31,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000064-3br,PROP-000064,2025-08-31,3br,1.0,9,1162.1,3408.55,3317.26,2.85,8,8,0.12,108.44,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000065-studio,PROP-000065,2025-08-31,studio,1.0,7,576.7,1583.0,1541.32,2.67,7,6,0.24,133.18,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000065-1br,PROP-000065,2025-08-31,1br,1.0,30,692.1,1725.68,1656.85,2.39,28,28,0.73,51.37,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000065-2br,PROP-000065,2025-08-31,2br,1.0,33,968.0,2106.79,2017.11,2.08,31,30,0.46,68.52,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000065-3br,PROP-000065,2025-08-31,3br,1.5,1,1211.5,2551.57,2551.57,2.11,1,1,0.96,148.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000066-studio,PROP-000066,2025-08-31,studio,1.0,10,483.3,1215.16,1173.18,2.43,9,9,0.46,173.37,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000066-1br,PROP-000066,2025-08-31,1br,1.0,65,727.2,1552.36,1492.37,2.05,60,59,1.27,151.88,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000066-2br,PROP-000066,2025-08-31,2br,1.0,42,1002.1,1856.47,1769.0,1.77,39,38,0.47,134.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000066-3br,PROP-000066,2025-08-31,3br,1.5,6,1314.0,2223.29,2220.81,1.69,6,5,0.06,154.88,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000067-studio,PROP-000067,2025-08-31,studio,1.0,4,536.7,1456.49,1416.7,2.64,4,4,0.68,150.97,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000067-1br,PROP-000067,2025-08-31,1br,1.0,9,626.7,1783.6,1657.32,2.64,8,8,0.0,188.31,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000067-2br,PROP-000067,2025-08-31,2br,2.0,17,1084.6,2211.41,2131.5,1.97,16,16,0.53,157.85,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000068-studio,PROP-000068,2025-08-31,studio,1.0,23,489.6,1353.69,1308.83,2.67,21,20,0.53,148.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000068-1br,PROP-000068,2025-08-31,1br,1.0,72,678.2,1501.3,1496.01,2.21,66,65,0.0,40.32,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000068-2br,PROP-000068,2025-08-31,2br,2.0,44,1164.8,1921.86,1915.21,1.64,40,39,1.08,135.8,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000068-3br,PROP-000068,2025-08-31,3br,2.0,5,1268.8,2326.71,2265.66,1.79,5,5,0.0,111.89,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000069-studio,PROP-000069,2025-08-31,studio,1.0,17,550.0,1312.54,1259.89,2.29,16,16,0.3,150.69,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000069-1br,PROP-000069,2025-08-31,1br,1.0,15,721.3,1654.16,1625.66,2.25,14,14,0.22,119.83,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000069-2br,PROP-000069,2025-08-31,2br,1.0,40,1012.1,2000.79,1979.32,1.96,38,38,0.59,105.18,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000069-3br,PROP-000069,2025-08-31,3br,2.0,5,1229.0,2456.01,2334.72,1.9,5,5,0.24,78.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000070-studio,PROP-000070,2025-08-31,studio,1.0,36,522.4,1705.94,1655.33,3.17,33,32,0.0,117.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000070-1br,PROP-000070,2025-08-31,1br,1.0,104,738.3,2043.32,1989.3,2.69,96,94,0.31,82.44,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000070-2br,PROP-000070,2025-08-31,2br,2.0,69,1089.8,2347.24,2240.7,2.06,63,63,0.61,165.87,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
