sys_id,property_external_id,property_name,address_line1,address_line2,city,state,zip,country,latitude,longitude,geocoding_precision,census_tract,block_group,cbsa_code,submarket_name,property_type,mf_product_type,property_class,status,year_built,year_renovated,num_buildings,num_stories,num_units,gross_building_area_sqft,net_rentable_area_sqft,avg_unit_size_sqft,land_area_acres,parking_stalls,parking_ratio_per_unit,elevators,construction_start_date,delivery_date,stabilization_date,zoning_code,zoning_desc,fema_flood_zone,electric_payer,gas_payer,water_payer,sewer_payer,trash_payer,energy_star_score,leed_level,owner_name,owner_type,manager_name,manager_phone,manager_email,website_url,last_appraised_value_usd,last_appraised_date,assessed_value_land_usd,assessed_value_improvement_usd,assessed_tax_year,tax_parcel_id,source,as_of_date,ingested_at,quality_flag,notes
PROP-000038,GOTHAM-20105-87993,GOTHAM GARDENS 38,9022 WILLOW RD,,GOTHAM,VA,20105,USA,38.915278,-77.342568,rooftop,174707,5,47900,GOTHAM - WEST END,multifamily,mid-rise,A,existing,2020,,2,6,325,292291,274592,844.9,9.58,471,1.45,1,,,,C-MU,RESIDENTIAL MULTIFAMILY,AE,mixed,owner,rubs,tenant,tenant,,none,GOTHAM HOLDINGS,PE,Casey Blake,703-478-9199,casey.blake@cityaptco.com,https://gotham-apts.example.com/38,109791347,8/31/25,16468702,93322645,2025,GP-548-184349,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000039,GOTHAM-20111-12719,GOTHAM GARDENS 39,9898 CEDAR ST,,GOTHAM,VA,20111,USA,38.853428,-77.299374,rooftop,135425,1,47900,GOTHAM - SOUTH SIDE,multifamily,high-rise,A,existing,2006,,1,23,30,29254,27582,919.4,1.99,17,0.58,2,,,,RMF-2,COMMERCIAL MIXED USE,0.2PCT,owner,owner,rubs,owner,owner,,gold,GOTHAM PARTNERS,REIT,Hayden Douglas,703-385-8141,hayden.douglas@cityaptco.com,https://gotham-apts.example.com/39,7590940,8/31/25,1138641,6452299,2025,GP-193-592841,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000040,GOTHAM-20111-96846,GOTHAM TOWERS 40,5800 LIBERTY WAY,,GOTHAM,VA,20111,USA,38.92606,-77.178336,rooftop,199780,9,47900,GOTHAM - RIVER NORTH,multifamily,senior,B,existing,1980,,9,2,302,279628,254526,842.8,11.99,586,1.94,4,,,,RMF-1,COMMERCIAL MIXED USE,X,tenant,mixed,rubs,rubs,rubs,86,none,CITYLINE PROPERTIES,PE,Shawn Blake,703-991-7622,shawn.blake@gothammgmt.com,https://cityline-apts.example.com/40,62305436,8/31/25,9345815,52959621,2025,GP-773-668950,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000041,GOTHAM-20107-45003,GOTHAM SQUARE 41,7669 PINE WAY,,GOTHAM,VA,20107,USA,38.901268,-77.245917,rooftop,117272,5,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,C,existing,1965,,1,9,249,210674,202736,814.2,7.05,63,0.25,3,,,,C-MU,COMMERCIAL MIXED USE,X,tenant,tenant,rubs,owner,rubs,62,none,ATLANTIC PROPERTIES,DEVELOPER,Taylor Reeves,703-445-3594,taylor.reeves@gothamre.com,https://atlantic-apts.example.com/41,36279298,8/31/25,5441895,30837403,2025,GP-664-114338,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000042,GOTHAM-20108-48254,GOTHAM SQUARE 42,9148 OAK WAY,,GOTHAM,VA,20108,USA,38.925933,-77.266587,rooftop,192559,5,47900,GOTHAM - MIDTOWN,multifamily,garden,B,existing,1982,,2,3,159,161813,144499,908.8,5.66,318,2,0,,,,C-MU,COMMERCIAL MIXED USE,AE,tenant,rubs,owner,owner,rubs,68,none,ATLANTIC HOLDINGS,REIT,Riley Holland,703-592-4122,riley.holland@gothamprops.com,https://atlantic-apts.example.com/42,23373574,8/31/25,3506036,19867538,2025,GP-984-173201,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000043,GOTHAM-20117-96499,GOTHAM TOWERS 43,4626 LIBERTY WAY,,GOTHAM,VA,20117,USA,38.90768,-77.233988,rooftop,119576,8,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,A,existing,2019,2025,2,9,137,133015,116286,848.8,5.31,165,1.2,4,,,,PUD,COMMERCIAL MIXED USE,AE,rubs,owner,rubs,owner,rubs,71,certified,CITYLINE REALTY,REIT,Hayden Douglas,703-586-8460,hayden.douglas@gothamre.com,https://cityline-apts.example.com/43,47158430,8/31/25,7073764,40084666,2025,GP-990-297816,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000044,GOTHAM-20114-74923,GOTHAM APARTMENTS 44,4012 HARBOR WAY,,GOTHAM,VA,20114,USA,38.894656,-77.247284,rooftop,116647,9,47900,GOTHAM - DOWNTOWN,multifamily,high-rise,A,existing,1974,1992,1,24,102,102299,90719,889.4,3.54,80,0.78,2,,,,PUD,PLANNED UNIT DEVELOPMENT,X,owner,tenant,owner,owner,rubs,,none,CAPITAL PROPERTIES,HNW_INDIVIDUAL,Cameron Wright,703-738-8486,cameron.wright@gothammgmt.com,https://capital-apts.example.com/44,36809022,8/31/25,5521353,31287669,2025,GP-839-251157,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000045,GOTHAM-20116-98389,GOTHAM SQUARE 45,6817 OAK BLVD,,GOTHAM,VA,20116,USA,38.912779,-77.248547,rooftop,149908,6,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,C,existing,2025,,2,5,140,130717,115458,824.7,7.98,200,1.43,2,,,,C-MU,RESIDENTIAL MULTIFAMILY,0.2PCT,tenant,tenant,owner,owner,rubs,69,none,CITYLINE PROPERTIES,FAMILY_OFFICE,Jordan Hughes,703-494-4727,jordan.hughes@gothammgmt.com,https://cityline-apts.example.com/45,21967480,8/31/25,3295122,18672358,2025,GP-544-203225,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000046,GOTHAM-20110-59131,GOTHAM TOWERS 46,1746 JEFFERSON PL,,GOTHAM,VA,20110,USA,38.858653,-77.285454,rooftop,119180,4,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,A,existing,2014,,2,5,43,38284,37169,864.4,1.76,40,0.94,1,,,,PUD,COMMERCIAL MIXED USE,0.2PCT,rubs,tenant,rubs,owner,owner,,none,CITYLINE HOLDINGS,REIT,Jamie Flynn,703-379-2293,jamie.flynn@cityaptco.com,https://cityline-apts.example.com/46,9849667,8/31/25,1477450,8372217,2025,GP-734-816318,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000047,GOTHAM-20105-47700,GOTHAM GARDENS 47,4045 VALLEY PL,,GOTHAM,VA,20105,USA,38.893769,-77.255555,rooftop,171743,3,47900,GOTHAM - DOWNTOWN,multifamily,high-rise,A,existing,1992,1997,1,24,183,162884,151250,826.5,3.79,288,1.58,2,,,,RMF-1,COMMERCIAL MIXED USE,AE,tenant,tenant,rubs,owner,owner,,none,ATLANTIC REALTY,FAMILY_OFFICE,Alex Keller,703-634-5097,alex.keller@cityaptco.com,https://atlantic-apts.example.com/47,76022558,8/31/25,11403384,64619174,2025,GP-965-416797,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000048,GOTHAM-20104-96275,GOTHAM TOWERS 48,3363 BROOK WAY,,GOTHAM,VA,20104,USA,38.89931,-77.251876,rooftop,136076,1,47900,GOTHAM - DOWNTOWN,multifamily,high-rise,B,existing,1995,2010,1,18,164,155275,142631,869.7,4.92,328,2,4,,,,PUD,RESIDENTIAL MULTIFAMILY,0.2PCT,rubs,rubs,rubs,rubs,owner,,silver,CITYLINE REALTY,DEVELOPER,Jamie Bennett,703-493-4770,jamie.bennett@gothamre.com,https://cityline-apts.example.com/48,43966831,8/31/25,6595025,37371806,2025,GP-324-767542,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000049,GOTHAM-20105-57823,GOTHAM GARDENS 49,3215 SPRING LN,,GOTHAM,VA,20105,USA,38.944056,-77.27285,rooftop,117324,2,47900,GOTHAM - MIDTOWN,multifamily,high-rise,B,existing,2025,,1,16,171,169212,144290,843.8,5.91,207,1.21,4,,,,RMU,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,tenant,rubs,mixed,rubs,85,none,CITYLINE PROPERTIES,REIT,Taylor Douglas,703-752-6994,taylor.douglas@gothamre.com,https://cityline-apts.example.com/49,38860086,8/31/25,5829013,33031073,2025,GP-950-272537,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000050,GOTHAM-20111-83048,GOTHAM FLATS 50,4310 VIRGINIA PL,,GOTHAM,VA,20111,USA,38.916455,-77.318367,rooftop,111936,7,47900,GOTHAM - WEST END,multifamily,high-rise,A,existing,2010,,1,25,123,118684,110823,901,5.22,130,1.05,3,,,,RMF-1,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,tenant,rubs,owner,rubs,72,none,GOTHAM PARTNERS,HNW_INDIVIDUAL,Reese Graham,703-966-5295,reese.graham@cityaptco.com,https://gotham-apts.example.com/50,43958842,8/31/25,6593826,37365016,2025,GP-942-769567,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000051,GOTHAM-20108-94889,GOTHAM APARTMENTS 51,6186 SPRING AVE,,GOTHAM,VA,20108,USA,38.900204,-77.207399,rooftop,183383,8,47900,GOTHAM - EAST MARKET,multifamily,mid-rise,A,existing,1991,,2,4,210,212363,206178,981.8,7.3,322,1.53,3,,,,RMU,COMMERCIAL MIXED USE,X,owner,tenant,owner,rubs,mixed,64,gold,RIDGEMONT REALTY,DEVELOPER,Skyler Morgan,703-511-9071,skyler.morgan@gothammgmt.com,https://ridgemont-apts.example.com/51,48327413,8/31/25,7249112,41078301,2025,GP-199-346205,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000052,GOTHAM-20115-74139,GOTHAM SQUARE 52,8907 MAPLE BLVD,,GOTHAM,VA,20115,USA,38.924308,-77.177567,rooftop,153592,5,47900,GOTHAM - RIVER NORTH,multifamily,high-rise,C,existing,1963,,1,24,74,55250,52629,711.2,2.14,54,0.73,2,,,,RMF-1,PLANNED UNIT DEVELOPMENT,X,tenant,tenant,owner,owner,owner,99,gold,ATLANTIC PARTNERS,DEVELOPER,Drew Carter,703-571-2627,drew.carter@gothamre.com,https://atlantic-apts.example.com/52,11539057,8/31/25,1730859,9808198,2025,GP-657-776149,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000053,GOTHAM-20109-12799,GOTHAM APARTMENTS 53,5976 MAPLE ST,,GOTHAM,VA,20109,USA,38.944599,-77.273925,rooftop,143813,4,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,A,existing,2003,2023,1,8,112,99434,93195,832.1,3.88,104,0.93,5,,,,RMF-2,RESIDENTIAL MIXED-USE,X,tenant,rubs,owner,owner,owner,,none,ATLANTIC HOLDINGS,REIT,Quinn Hendrix,703-800-4538,quinn.hendrix@gothamprops.com,https://atlantic-apts.example.com/53,30082153,8/31/25,4512323,25569830,2025,GP-436-911984,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000054,GOTHAM-20105-27275,GOTHAM APARTMENTS 54,2517 PARK ST,,GOTHAM,VA,20105,USA,38.90063,-77.323812,rooftop,147055,4,47900,GOTHAM - WEST END,multifamily,student,B,existing,2005,,7,2,157,140381,136292,868.1,5.34,150,0.96,3,,,,PUD,PLANNED UNIT DEVELOPMENT,X,owner,mixed,owner,owner,rubs,56,none,CITYLINE PARTNERS,DEVELOPER,Morgan Bennett,703-959-7897,morgan.bennett@gothammgmt.com,https://cityline-apts.example.com/54,26062024,8/31/25,3909304,22152720,2025,GP-863-166645,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000055,GOTHAM-20112-96363,GOTHAM SQUARE 55,7902 LAKE PL,,GOTHAM,VA,20112,USA,38.849984,-77.292811,rooftop,139635,8,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,B,existing,1990,,1,6,84,76577,66679,793.8,2.5,81,0.97,5,,,,RMF-1,RESIDENTIAL MULTIFAMILY,AE,rubs,tenant,rubs,owner,rubs,,none,ATLANTIC PARTNERS,REIT,Skyler Harper,703-310-9032,skyler.harper@cityaptco.com,https://atlantic-apts.example.com/55,12599663,8/31/25,1889949,10709714,2025,GP-175-184714,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000056,GOTHAM-20105-79541,GOTHAM FLATS 56,5377 OAK BLVD,,GOTHAM,VA,20105,USA,38.92089,-77.345797,rooftop,159569,9,47900,GOTHAM - WEST END,multifamily,garden,B,existing,1999,2025,4,5,206,188013,182537,886.1,5.79,278,1.35,0,,,,PUD,COMMERCIAL MIXED USE,X,tenant,tenant,owner,owner,rubs,,none,RIDGEMONT REALTY,DEVELOPER,Cameron Hendrix,703-870-4522,cameron.hendrix@cityaptco.com,https://ridgemont-apts.example.com/56,35108427,8/31/25,5266264,29842163,2025,GP-562-339592,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000057,GOTHAM-20113-59060,GOTHAM COMMONS 57,6879 ASH DR,,GOTHAM,VA,20113,USA,38.868722,-77.194357,rooftop,190123,8,47900,GOTHAM - EAST MARKET,multifamily,mid-rise,A,existing,1994,,2,6,30,31629,28182,939.4,2.15,39,1.29,2,,,,RMF-1,RESIDENTIAL MULTIFAMILY,X,tenant,rubs,owner,rubs,tenant,82,none,CITYLINE PROPERTIES,REIT,Logan Dawson,703-956-7105,logan.dawson@gothamprops.com,https://cityline-apts.example.com/57,7902168,8/31/25,1185325,6716843,2025,GP-669-162894,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000058,GOTHAM-20111-88696,GOTHAM FLATS 58,9708 RIDGE TER,,GOTHAM,VA,20111,USA,38.851118,-77.30363,rooftop,146190,2,47900,GOTHAM - SOUTH SIDE,multifamily,garden,B,existing,2014,,1,4,62,52285,50015,806.7,3.15,84,1.35,0,,,,PUD,RESIDENTIAL MIXED-USE,X,tenant,owner,owner,owner,owner,,none,CITYLINE PROPERTIES,HNW_INDIVIDUAL,Taylor Blake,703-310-6736,taylor.blake@gothamre.com,https://cityline-apts.example.com/58,7299750,8/31/25,1094962,6204788,2025,GP-217-899649,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000059,GOTHAM-20118-13794,GOTHAM COMMONS 59,4664 CEDAR RD,,GOTHAM,VA,20118,USA,38.893143,-77.247245,rooftop,135918,5,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,A,existing,2025,,1,4,243,249766,212504,874.5,10.37,481,1.98,3,,,,RMU,PLANNED UNIT DEVELOPMENT,X,tenant,owner,rubs,tenant,owner,62,none,RIDGEMONT HOLDINGS,DEVELOPER,Skyler Dawson,703-873-7566,skyler.dawson@gothammgmt.com,https://ridgemont-apts.example.com/59,85521005,8/31/25,12828151,72692854,2025,GP-245-876962,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000060,GOTHAM-20117-50846,GOTHAM GARDENS 60,602 STONE AVE,,GOTHAM,VA,20117,USA,38.868471,-77.277775,rooftop,142617,2,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,C,existing,2020,2025,1,5,99,92575,85229,860.9,2.87,116,1.17,2,,,,RMF-1,RESIDENTIAL MIXED-USE,X,tenant,owner,owner,owner,mixed,,none,ATLANTIC REALTY,HNW_INDIVIDUAL,Casey Flynn,703-283-5458,casey.flynn@cityaptco.com,https://atlantic-apts.example.com/60,7525212,8/31/25,1128782,6396430,2025,GP-777-544611,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000061,GOTHAM-20109-47125,GOTHAM GARDENS 61,8057 CEDAR PL,,GOTHAM,VA,20109,USA,38.949163,-77.276535,rooftop,189030,8,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,B,existing,1982,2000,2,7,44,42734,39714,902.6,1.46,37,0.83,2,,,,PUD,PLANNED UNIT DEVELOPMENT,X,rubs,mixed,rubs,owner,rubs,72,platinum,GOTHAM REALTY,DEVELOPER,Drew Carter,703-256-1125,drew.carter@gothamprops.com,https://gotham-apts.example.com/61,8469117,8/31/25,1270368,7198749,2025,GP-408-321494,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000062,GOTHAM-20111-59834,GOTHAM SQUARE 62,2348 VIRGINIA LN,,GOTHAM,VA,20111,USA,38.930507,-77.178017,rooftop,192331,4,47900,GOTHAM - RIVER NORTH,multifamily,high-rise,B,under_construction,1994,2013,1,10,199,182441,161966,813.9,6.62,218,1.1,3,10/31/23,,,RMF-1,COMMERCIAL MIXED USE,0.2PCT,tenant,owner,rubs,tenant,owner,63,none,CAPITAL PROPERTIES,HNW_INDIVIDUAL,Casey Wright,703-279-6129,casey.wright@cityaptco.com,https://capital-apts.example.com/62,48334526,8/31/25,7250179,41084347,2025,GP-687-524068,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000063,GOTHAM-20113-67240,GOTHAM APARTMENTS 63,6943 CRESCENT LN,,GOTHAM,VA,20113,USA,38.917215,-77.333646,rooftop,131991,7,47900,GOTHAM - WEST END,multifamily,mid-rise,C,existing,1996,2011,3,4,32,28964,27594,862.3,1.09,21,0.67,1,,,,PUD,COMMERCIAL MIXED USE,0.2PCT,tenant,tenant,rubs,rubs,rubs,43,silver,GVA PROPERTIES,FAMILY_OFFICE,Rowan Sloane,703-963-6562,rowan.sloane@gothamprops.com,https://gva-apts.example.com/63,3741728,8/31/25,561259,3180469,2025,GP-441-916964,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000064,GOTHAM-20104-23474,GOTHAM COMMONS 64,2854 LAUREL AVE,,GOTHAM,VA,20104,USA,38.90317,-77.356307,rooftop,133650,4,47900,GOTHAM - WEST END,multifamily,mid-rise,A,existing,2003,,3,7,188,153768,136225,724.6,11.17,341,1.81,3,,,,RMF-2,RESIDENTIAL MIXED-USE,0.2PCT,tenant,owner,owner,owner,rubs,94,gold,CITYLINE REALTY,PE,Riley Morgan,703-843-9095,riley.morgan@cityaptco.com,https://cityline-apts.example.com/64,58953914,8/31/25,8843087,50110827,2025,GP-872-691119,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000065,GOTHAM-20119-18950,GOTHAM TOWERS 65,9594 SPRING PL,,GOTHAM,VA,20119,USA,38.882781,-77.198201,rooftop,158061,5,47900,GOTHAM - EAST MARKET,multifamily,garden,B,existing,2025,,5,2,71,62357,57957,816.3,2.05,138,1.94,0,,,,RMU,RESIDENTIAL MULTIFAMILY,AE,tenant,owner,owner,tenant,owner,,none,CITYLINE REALTY,DEVELOPER,Riley Keller,703-662-1616,riley.keller@gothammgmt.com,https://cityline-apts.example.com/65,10445162,8/31/25,1566774,8878388,2025,GP-477-972097,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000066,GOTHAM-20103-15376,GOTHAM TOWERS 66,4803 WILLOW AVE,,GOTHAM,VA,20103,USA,38.862223,-77.29579,rooftop,175028,4,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,C,existing,2001,,1,6,123,109251,102078,829.9,4.98,114,0.92,2,,,,RMU,COMMERCIAL MIXED USE,0.2PCT,owner,tenant,rubs,owner,rubs,72,none,ATLANTIC PROPERTIES,DEVELOPER,Hayden Ellis,703-305-6626,hayden.ellis@gothammgmt.com,https://atlantic-apts.example.com/66,7901018,8/31/25,1185153,6715865,2025,GP-616-777513,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000067,GOTHAM-20115-47079,GOTHAM TOWERS 67,2927 HARBOR ST,,GOTHAM,VA,20115,USA,38.89218,-77.261421,rooftop,153678,6,47900,GOTHAM - DOWNTOWN,multifamily,garden,C,existing,1994,,1,3,30,28734,26226,874.2,1.31,45,1.49,0,,,,PUD,RESIDENTIAL MULTIFAMILY,0.2PCT,tenant,tenant,owner,rubs,rubs,,none,RIDGEMONT PARTNERS,DEVELOPER,Rowan Flynn,703-296-7333,rowan.flynn@gothamre.com,https://ridgemont-apts.example.com/67,3651427,8/31/25,547714,3103713,2025,GP-358-858889,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000068,GOTHAM-20103-87993,GOTHAM GARDENS 68,9974 LIBERTY BLVD,,GOTHAM,VA,20103,USA,38.896478,-77.323223,rooftop,111204,5,47900,GOTHAM - WEST END,multifamily,mid-rise,D,existing,1988,,1,4,144,123048,117691,817.3,4.75,161,1.12,3,,,,PUD,COMMERCIAL MIXED USE,0.2PCT,tenant,tenant,rubs,owner,owner,,silver,CITYLINE REALTY,PE,Cameron Wright,703-886-9624,cameron.wright@gothammgmt.com,https://cityline-apts.example.com/68,8499614,8/31/25,1274942,7224672,2025,GP-761-803024,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000069,GOTHAM-20101-39693,GOTHAM COMMONS 69,7037 FOUNTAIN TER,,GOTHAM,VA,20101,USA,38.876896,-77.281294,rooftop,120408,2,47900,GOTHAM - SOUTH SIDE,multifamily,garden,B,existing,1997,,3,2,77,72840,66798,867.5,2.29,104,1.35,0,,,,RMU,RESIDENTIAL MULTIFAMILY,0.2PCT,owner,tenant,owner,owner,rubs,,silver,GVA REALTY,PE,Shawn Reeves,703-739-1618,shawn.reeves@gothamre.com,https://gva-apts.example.com/69,8438313,8/31/25,1265747,7172566,2025,GP-997-903531,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000070,GOTHAM-20106-57749,GOTHAM GARDENS 70,2247 MASON WAY,,GOTHAM,VA,20106,USA,38.93314,-77.192145,rooftop,194417,4,47900,GOTHAM - RIVER NORTH,multifamily,high-rise,C,existing,1978,1990,2,18,217,202730,181499,836.4,6.85,247,1.14,3,,,,C-MU,PLANNED UNIT DEVELOPMENT,0.2PCT,owner,rubs,owner,owner,owner,,none,GVA PROPERTIES,DEVELOPER,Taylor Hunter,703-444-6070,taylor.hunter@cityaptco.com,https://gva-apts.example.com/70,33707222,8/31/25,5056083,28651139,2025,GP-955-303440,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000071,GOTHAM-20110-89254,GOTHAM COMMONS 71,6126 ASH PL,,GOTHAM,VA,20110,USA,38.894635,-77.351906,rooftop,132868,1,47900,GOTHAM - WEST END,multifamily,garden,B,existing,2003,,11,3,112,95771,92982,830.2,5.2,136,1.21,0,,,,C-MU,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,owner,rubs,owner,rubs,,certified,RIDGEMONT PROPERTIES,DEVELOPER,Casey Reeves,703-728-3042,casey.reeves@gothamre.com,https://ridgemont-apts.example.com/71,21011704,8/31/25,3151756,17859948,2025,GP-185-900185,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000072,GOTHAM-20117-13495,GOTHAM TOWERS 72,2726 ASH LN,,GOTHAM,VA,20117,USA,38.933319,-77.27008,rooftop,107080,7,47900,GOTHAM - MIDTOWN,multifamily,garden,B,existing,1979,2004,5,3,124,115835,100328,809.1,4.71,117,0.94,0,,,,PUD,PLANNED UNIT DEVELOPMENT,X,tenant,tenant,owner,owner,owner,76,none,GOTHAM PARTNERS,HNW_INDIVIDUAL,Parker Flynn,703-429-1461,parker.flynn@gothamre.com,https://gotham-apts.example.com/72,19332133,8/31/25,2899820,16432313,2025,GP-201-979940,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000073,GOTHAM-20102-90654,GOTHAM APARTMENTS 73,5593 MASON BLVD,,GOTHAM,VA,20102,USA,38.894187,-77.339639,rooftop,110484,1,47900,GOTHAM - WEST END,multifamily,garden,B,existing,2013,2025,6,3,90,87733,76905,854.5,5.29,60,0.67,0,,,,RMU,RESIDENTIAL MIXED-USE,X,tenant,owner,rubs,rubs,owner,,certified,CAPITAL PARTNERS,HNW_INDIVIDUAL,Shawn Keller,703-740-7934,shawn.keller@gothammgmt.com,https://capital-apts.example.com/73,14353935,8/31/25,2153090,12200845,2025,GP-894-402096,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000074,GOTHAM-20102-88215,GOTHAM SQUARE 74,3993 CRESCENT LN,,GOTHAM,VA,20102,USA,38.942783,-77.287091,rooftop,102254,9,47900,GOTHAM - MIDTOWN,multifamily,garden,B,existing,2017,2021,3,2,170,145631,141389,831.7,5.4,254,1.49,0,,,,PUD,RESIDENTIAL MIXED-USE,0.2PCT,owner,owner,rubs,owner,owner,54,none,ATLANTIC HOLDINGS,DEVELOPER,Morgan Holland,703-829-6780,morgan.holland@gothamprops.com,https://atlantic-apts.example.com/74,31060003,8/31/25,4659000,26401003,2025,GP-684-536802,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000075,GOTHAM-20112-15706,GOTHAM GARDENS 75,3168 LAUREL AVE,,GOTHAM,VA,20112,USA,38.879251,-77.205765,rooftop,150809,6,47900,GOTHAM - EAST MARKET,multifamily,garden,A,existing,1955,1970,5,2,30,27699,26892,896.4,1.27,36,1.18,0,,,,RMU,RESIDENTIAL MULTIFAMILY,AE,tenant,rubs,owner,owner,owner,,none,RIDGEMONT HOLDINGS,DEVELOPER,Cameron Holland,703-950-2698,cameron.holland@gothamre.com,https://ridgemont-apts.example.com/75,6886582,8/31/25,1032987,5853595,2025,GP-236-146489,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
